Section,Township,Township Direction,Range,Range Direction,Baseline,Easting,Northing,Latitude,Longitude,Conc,Version
7,3,2,4,2,2,553559.6256,4453185.894,40.227390683325766,-110.37045092312768,0703S04WU,V.1
7,3,2,4,2,2,553559.9529,4453989.773,40.23463272576126,-110.3703800141004,0703S04WU,V.1
7,3,2,4,2,2,553563.5808,4454791.794,40.24185780937699,-110.37027043316753,0703S04WU,V.1
7,3,2,4,2,2,553563.5808,4454791.794,40.24185780937699,-110.37027043316753,0703S04WU,V.1
7,3,2,4,2,2,553563.5808,4454791.794,40.24185780937699,-110.37027043316753,0703S04WU,V.1
7,3,2,4,2,2,553160.8154,4454791.206,40.241878179400906,-110.37500539582437,0703S04WU,V.1
7,3,2,4,2,2,552758.1111,4454790.586,40.24189806358236,-110.3797396481404,0703S04WU,V.1
7,3,2,4,2,2,551952.6323,4454789.387,40.24193762471419,-110.38920899038392,0703S04WU,V.1
7,3,2,4,2,2,551952.6323,4454789.387,40.24193762471419,-110.38920899038392,0703S04WU,V.1
7,3,2,4,2,2,551952.6323,4454789.387,40.24193762471419,-110.38920899038392,0703S04WU,V.1
7,3,2,4,2,2,551952.6323,4454789.387,40.24193762471419,-110.38920899038392,0703S04WU,V.1
7,3,2,4,2,2,551945.862,4453987.304,40.234712144655774,-110.38935350207177,0703S04WU,V.1
7,3,2,4,2,2,551944.5031,4453179.502,40.227434797584905,-110.38943483278354,0703S04WU,V.1
7,3,2,4,2,2,551944.5031,4453179.502,40.227434797584905,-110.38943483278354,0703S04WU,V.1
26,2,2,4,2,2,558413.8278,4458099.059,40.27132784037761,-110.31295008734872,2602S04WU,V.1
26,2,2,4,2,2,558413.8278,4458099.059,40.27132784037761,-110.31295008734872,2602S04WU,V.1
26,2,2,4,2,2,560021.7208,4458099.55,40.271218435596445,-110.29403971720374,2602S04WU,V.1
26,2,2,4,2,2,560021.7208,4458099.55,40.271218435596445,-110.29403971720374,2602S04WU,V.1
26,2,2,4,2,2,560021.7208,4458099.55,40.271218435596445,-110.29403971720374,2602S04WU,V.1
