,Section,Township,Township Direction,Range,Range Direction,Baseline,Side,Length,Degrees,Minutes,Seconds,Alignment,North Reference,Concatenation
2245,30,2,2,2,2,2,East-Up1,5291.53,0,7,16.0,2,T,3022222East-Up1
2246,30,2,2,2,2,2,East-Down1,0.0,0,0,0.0,0,T,3022222East-Down1
2247,30,2,2,2,2,2,East-Down2,0.0,0,0,0.0,0,T,3022222East-Down2
2248,30,2,2,2,2,2,North-Left2,0.0,0,0,0.0,0,T,3022222North-Left2
2249,30,2,2,2,2,2,North-Left1,5185.43,89,43,13.0,3,T,3022222North-Left1
2250,30,2,2,2,2,2,North-Right1,0.0,0,0,0.0,0,T,3022222North-Right1
2251,30,2,2,2,2,2,North-Right2,0.0,0,0,0.0,0,T,3022222North-Right2
2252,30,2,2,2,2,2,South-Left2,0.0,0,0,0.0,0,T,3022222South-Left2
2253,30,2,2,2,2,2,South-Left1,5195.57,89,47,59.0,3,T,3022222South-Left1
2254,30,2,2,2,2,2,South-Right1,0.0,0,0,0.0,0,T,3022222South-Right1
2255,30,2,2,2,2,2,South-Right2,0.0,0,0,0.0,0,T,3022222South-Right2
2256,30,3,2,2,1,2,West-Up2,1320.5,0,15,21.0,2,T,3032212West-Up2
2257,30,3,2,2,1,2,West-Up1,1321.44,0,5,5.0,2,T,3032212West-Up1
2258,30,3,2,2,1,2,West-Down1,1321.88,0,19,59.0,2,T,3032212West-Down1
2259,30,3,2,2,1,2,West-Down2,1307.26,0,42,7.0,4,T,3032212West-Down2
2260,30,3,2,2,1,2,East-Up2,1282.03,0,7,28.0,2,T,3032212East-Up2
2261,30,3,2,2,1,2,East-Up1,1318.45,0,3,21.0,4,T,3032212East-Up1
2262,30,3,2,2,1,2,East-Down1,1295.91,0,42,35.0,3,T,3032212East-Down1
2263,30,3,2,2,1,2,East-Down2,1348.91,0,43,34.0,1,T,3032212East-Down2
2264,30,3,2,2,1,2,North-Left2,1336.2,89,22,4.0,4,T,3032212North-Left2
2265,30,3,2,2,1,2,North-Left1,1323.33,89,22,55.0,4,T,3032212North-Left1
2266,30,3,2,2,1,2,North-Right1,1324.8,89,37,34.0,4,T,3032212North-Right1
2267,30,3,2,2,1,2,North-Right2,1324.34,87,12,44.0,4,T,3032212North-Right2
2268,30,3,2,2,1,2,South-Left2,1347.56,89,1,1.0,1,T,3032212South-Left2
2269,30,3,2,2,1,2,South-Left1,1317.26,89,1,1.0,1,T,3032212South-Left1
2270,30,3,2,2,1,2,South-Right1,1317.26,89,1,1.0,1,T,3032212South-Right1
2271,30,3,2,2,1,2,South-Right2,1324.49,89,41,33.0,4,T,3032212South-Right2
2272,31,1,2,1,2,2,West-Up2,1316.75,0,1,29.0,4,T,3112122West-Up2
2273,31,1,2,1,2,2,West-Up1,1316.75,0,1,29.0,4,T,3112122West-Up1
2274,31,1,2,1,2,2,West-Down1,1322.39,0,16,37.0,4,T,3112122West-Down1
2275,31,1,2,1,2,2,West-Down2,1322.39,0,16,37.0,4,T,3112122West-Down2
2276,31,1,2,1,2,2,East-Up2,1319.575,0,6,13.0,2,T,3112122East-Up2
2277,31,1,2,1,2,2,East-Up1,1319.575,0,6,13.0,2,T,3112122East-Up1
2278,31,1,2,1,2,2,East-Down1,1312.95,0,8,43.0,2,T,3112122East-Down1
2279,31,1,2,1,2,2,East-Down2,1316.71,0,8,34.0,2,T,3112122East-Down2
2280,31,1,2,1,2,2,North-Left2,1319.405,89,34,56.0,2,T,3112122North-Left2
2281,31,1,2,1,2,2,North-Left1,1319.405,89,34,56.0,2,T,3112122North-Left1
2282,31,1,2,1,2,2,North-Right1,1326.96,89,55,10.0,2,T,3112122North-Right1
2283,31,1,2,1,2,2,North-Right2,1326.96,89,55,10.0,2,T,3112122North-Right2
2284,31,1,2,1,2,2,South-Left2,1317.14,87,48,33.0,2,T,3112122South-Left2
2285,31,1,2,1,2,2,South-Left1,1297.9,89,38,12.0,2,T,3112122South-Left1
2286,31,1,2,1,2,2,South-Right1,1326.71,89,26,5.0,1,T,3112122South-Right1
2287,31,1,2,1,2,2,South-Right2,1326.71,89,26,5.0,1,T,3112122South-Right2
2288,31,2,2,1,1,2,West-Up2,1327.42,0,8,41.0,4,T,3122112West-Up2
2289,31,2,2,1,1,2,West-Up1,1327.42,0,8,41.0,4,T,3122112West-Up1
2290,31,2,2,1,1,2,West-Down1,1327.42,0,8,41.0,4,T,3122112West-Down1
2291,31,2,2,1,1,2,West-Down2,1327.42,0,8,41.0,4,T,3122112West-Down2
2292,31,2,2,1,1,2,East-Up2,1319.09,0,11,53.0,4,T,3122112East-Up2
2293,31,2,2,1,1,2,East-Up1,1319.09,0,11,53.0,4,T,3122112East-Up1
2294,31,2,2,1,1,2,East-Down1,1320.17,0,14,19.0,2,T,3122112East-Down1
2295,31,2,2,1,1,2,East-Down2,1320.17,0,14,19.0,2,T,3122112East-Down2
2296,31,2,2,1,1,2,North-Left2,1330.62,89,37,0.0,1,T,3122112North-Left2
2297,31,2,2,1,1,2,North-Left1,1330.62,89,37,0.0,1,T,3122112North-Left1
2298,31,2,2,1,1,2,North-Right1,1315.05,89,38,21.0,1,T,3122112North-Right1
2299,31,2,2,1,1,2,North-Right2,1315.05,89,38,21.0,1,T,3122112North-Right2
2300,31,2,2,1,1,2,South-Left2,1319.61,89,57,40.0,4,T,3122112South-Left2
2301,31,2,2,1,1,2,South-Left1,1319.61,89,57,40.0,4,T,3122112South-Left1
2302,31,2,2,1,1,2,South-Right1,1318.355,89,58,11.0,4,T,3122112South-Right1
2303,31,2,2,1,1,2,South-Right2,1318.355,89,58,11.0,4,T,3122112South-Right2
2304,31,2,2,1,2,2,West-Up2,1319.165,0,9,51.0,4,T,3122122West-Up2
