Section,Township,Township Direction,Range,Range Direction,Baseline,Easting,Northing,API,Conc
16,3,2,2,2,2,575317.3178,4453577.992,4304756645,1632222
16,3,2,2,2,2,574913.8865,4453574.794,4304756645,1632222
16,3,2,2,2,2,574510.4552,4453571.596,4304756645,1632222
16,3,2,2,2,2,574510.4552,4453571.596,4304756645,1632222
16,3,2,2,2,2,574516.9218,4453168.294,4304756645,1632222
16,3,2,2,2,2,574523.3885,4452764.992,4304756645,1632222
16,3,2,2,2,2,574529.6268,4452362.661,4304756645,1632222
16,3,2,2,2,2,574535.8652,4451960.331,4304756645,1632222
14,7,2,20,1,1,615244.9779,4451239.988,4304756645,14722011
14,7,2,20,1,1,615651.1437,4451245.082,4304756645,14722011
14,7,2,20,1,1,616057.3096,4451250.177,4304756645,14722011
14,7,2,20,1,1,616463.4753,4451252.433,4304756645,14722011
14,7,2,20,1,1,616869.6409,4451254.69,4304756645,14722011
14,7,2,20,1,1,616869.6409,4451254.69,4304756645,14722011
14,7,2,20,1,1,616859.1458,4451660.52,4304756645,14722011
14,7,2,20,1,1,616849.0739,4452065.243,4304756645,14722011
14,7,2,20,1,1,616853.219,4452469.667,4304756645,14722011
14,7,2,20,1,1,616857.256,4452872.891,4304756645,14722011
14,7,2,20,1,1,616857.256,4452872.891,4304756645,14722011
14,7,2,20,1,1,616445.8473,4452871.014,4304756645,14722011
14,7,2,20,1,1,616051.2088,4452872.03,4304756645,14722011
14,7,2,20,1,1,615645.1754,4452868.536,4304756645,14722011
14,7,2,20,1,1,615232.487,4452865.546,4304756645,14722011
14,7,2,20,1,1,615232.487,4452865.546,4304756645,14722011
14,7,2,20,1,1,615235.7122,4452459.678,4304756645,14722011
14,7,2,20,1,1,615238.9371,4452053.838,4304756645,14722011
14,7,2,20,1,1,615241.9575,4451646.912,4304756645,14722011
14,7,2,20,1,1,615244.978,4451239.986,4304756645,14722011
31,3,2,1,1,2,590657.3663,4447320.743,4304756645,3132112
31,3,2,1,1,2,591060.0618,4447321.098,4304756645,3132112
31,3,2,1,1,2,591462.7574,4447321.453,4304756645,3132112
31,3,2,1,1,2,591865.4049,4447323.238,4304756645,3132112
31,3,2,1,1,2,592268.0524,4447325.022,4304756645,3132112
31,3,2,1,1,2,592268.0524,4447325.022,4304756645,3132112
31,3,2,1,1,2,592269.0644,4447731.938,4304756645,3132112
31,3,2,1,1,2,592270.1019,4448138.783,4304756645,3132112
31,3,2,1,1,2,592269.2082,4448540.398,4304756645,3132112
31,3,2,1,1,2,592268.3145,4448942.012,4304756645,3132112
31,3,2,1,1,2,592268.3145,4448942.012,4304756645,3132112
31,3,2,1,1,2,591866.3422,4448942.908,4304756645,3132112
31,3,2,1,1,2,591464.3699,4448943.805,4304756645,3132112
31,3,2,1,1,2,591062.1296,4448947.765,4304756645,3132112
31,3,2,1,1,2,590659.8914,4448950.511,4304756645,3132112
31,3,2,1,1,2,590659.8914,4448950.511,4304756645,3132112
31,3,2,1,1,2,590657.701,4448545.671,4304756645,3132112
31,3,2,1,1,2,590657.3529,4448142.375,4304756645,3132112
31,3,2,1,1,2,590657.3569,4447730.975,4304756645,3132112
31,3,2,1,1,2,590657.3663,4447320.743,4304756645,3132112
4,2,2,1,2,2,584004.8917,4465004.234,43013539700,422122
4,2,2,1,2,2,584004.8917,4465004.234,43013539700,422122
4,2,2,1,2,2,584808.0113,4464974.025,43013539700,422122
4,2,2,1,2,2,585213.1699,4464977.14,43013539700,422122
4,2,2,1,2,2,585612.1579,4464980.427,43013539700,422122
4,2,2,1,2,2,585612.1579,4464980.427,43013539700,422122
4,2,2,1,2,2,585612.7205,4465383.387,43013539700,422122
4,2,2,1,2,2,585613.1563,4465786.439,43013539700,422122
4,2,2,1,2,2,585629.0231,4466600.052,43013539700,422122
4,2,2,1,2,2,585629.0231,4466600.052,43013539700,422122
4,2,2,1,2,2,585629.0231,4466600.052,43013539700,422122
4,2,2,1,2,2,585227.5832,4466600.212,43013539700,422122
4,2,2,1,2,2,584826.1434,4466600.371,43013539700,422122
4,2,2,1,2,2,584424.7035,4466600.531,43013539700,422122
4,2,2,1,2,2,584022.6634,4466600.116,43013539700,422122
4,2,2,1,2,2,584022.6634,4466600.116,43013539700,422122
4,2,2,1,2,2,584018.2306,4466183.395,43013539700,422122
4,2,2,1,2,2,584013.9244,4465780.768,43013539700,422122
4,2,2,1,2,2,584009.5869,4465378.145,43013539700,422122
4,2,2,1,2,2,584004.8989,4465004.236,43013539700,422122
4,2,2,1,2,2,584004.8917,4465004.234,43013539700,422122
4,2,2,1,2,2,584004.8917,4465004.234,43013539700,422122
4,2,2,1,2,2,584808.0113,4464974.025,43013539700,422122
4,2,2,1,2,2,585213.1699,4464977.14,43013539700,422122
4,2,2,1,2,2,585612.1579,4464980.427,43013539700,422122
4,2,2,1,2,2,585612.1579,4464980.427,43013539700,422122
4,2,2,1,2,2,585612.7205,4465383.387,43013539700,422122
4,2,2,1,2,2,585613.1563,4465786.439,43013539700,422122
4,2,2,1,2,2,585629.0231,4466600.052,43013539700,422122
4,2,2,1,2,2,585629.0231,4466600.052,43013539700,422122
4,2,2,1,2,2,585629.0231,4466600.052,43013539700,422122
4,2,2,1,2,2,585227.5832,4466600.212,43013539700,422122
4,2,2,1,2,2,584826.1434,4466600.371,43013539700,422122
4,2,2,1,2,2,584424.7035,4466600.531,43013539700,422122
4,2,2,1,2,2,584022.6634,4466600.116,43013539700,422122
4,2,2,1,2,2,584022.6634,4466600.116,43013539700,422122
4,2,2,1,2,2,584018.2306,4466183.395,43013539700,422122
4,2,2,1,2,2,584013.9244,4465780.768,43013539700,422122
4,2,2,1,2,2,584009.5869,4465378.145,43013539700,422122
4,2,2,1,2,2,584004.8989,4465004.236,43013539700,422122
4,2,2,1,2,2,584406.9529,4465004.954,4304756645,422122
4,2,2,1,2,2,584406.9529,4465004.954,4304756645,422122
4,2,2,1,2,2,585210.0724,4464974.745,4304756645,422122
4,2,2,1,2,2,585615.2311,4464977.86,4304756645,422122
4,2,2,1,2,2,586014.2191,4464981.147,4304756645,422122
4,2,2,1,2,2,586014.2191,4464981.147,4304756645,422122
4,2,2,1,2,2,586014.7817,4465384.107,4304756645,422122
4,2,2,1,2,2,586015.2174,4465787.159,4304756645,422122
4,2,2,1,2,2,586031.0783,4466600.467,4304756645,422122
4,2,2,1,2,2,586031.0783,4466600.467,4304756645,422122
4,2,2,1,2,2,586031.0783,4466600.467,4304756645,422122
4,2,2,1,2,2,585629.6385,4466600.627,4304756645,422122
4,2,2,1,2,2,585228.1986,4466600.786,4304756645,422122
4,2,2,1,2,2,584826.7587,4466600.946,4304756645,422122
4,2,2,1,2,2,584424.7186,4466600.531,4304756645,422122
4,2,2,1,2,2,584424.7186,4466600.531,4304756645,422122
4,2,2,1,2,2,584022.6785,4466600.116,4304756645,422122
4,2,2,1,2,2,584018.3137,4466197.489,4304756645,422122
4,2,2,1,2,2,584013.9762,4465794.866,4304756645,422122
4,2,2,1,2,2,584406.9529,4465004.954,4304756645,422122
14,2,2,2,2,2,577608.1783,4461627.654,4304756645,1422222
14,2,2,2,2,2,577608.1783,4461627.654,4304756645,1422222
14,2,2,2,2,2,578413.9931,4461675.83,4304756645,1422222
14,2,2,2,2,2,579219.2687,4461658.673,4304756645,1422222
14,2,2,2,2,2,579219.2687,4461658.673,4304756645,1422222
14,2,2,2,2,2,579219.2687,4461658.673,4304756645,1422222
14,2,2,2,2,2,579219.2687,4461658.673,4304756645,1422222
14,2,2,2,2,2,579236.4177,4462474.147,4304756645,1422222
14,2,2,2,2,2,579246.8254,4463226.815,4304756645,1422222
14,2,2,2,2,2,579246.8254,4463226.815,4304756645,1422222
14,2,2,2,2,2,579246.8254,4463226.815,4304756645,1422222
14,2,2,2,2,2,579246.8254,4463226.815,4304756645,1422222
14,2,2,2,2,2,578441.5092,4463236.115,4304756645,1422222
14,2,2,2,2,2,577634.8882,4463244.868,4304756645,1422222
14,2,2,2,2,2,577634.8882,4463244.868,4304756645,1422222
14,2,2,2,2,2,577634.8882,4463244.868,4304756645,1422222
14,2,2,2,2,2,577634.8882,4463244.868,4304756645,1422222
14,2,2,2,2,2,577629.6113,4462432.008,4304756645,1422222
14,2,2,2,2,2,577608.1468,4461627.659,4304756645,1422222
14,2,2,2,2,2,577608.1468,4461627.659,4304756645,1422222
16,7,2,20,1,1,611970.1139,4451196.669,4304756440,16722011
16,7,2,20,1,1,612376.8337,4451202.174,4304756440,16722011
16,7,2,20,1,1,612783.5536,4451207.68,4304756440,16722011
16,7,2,20,1,1,613189.8679,4451213.417,4304756440,16722011
16,7,2,20,1,1,613596.1822,4451219.153,4304756440,16722011
16,7,2,20,1,1,613596.1822,4451219.153,4304756440,16722011
16,7,2,20,1,1,613590.8228,4451619.946,4304756440,16722011
16,7,2,20,1,1,613585.4634,4452020.739,4304756440,16722011
16,7,2,20,1,1,613581.3533,4452410.506,4304756440,16722011
16,7,2,20,1,1,613577.2432,4452800.274,4304756440,16722011
16,7,2,20,1,1,613577.2432,4452800.274,4304756440,16722011
16,7,2,20,1,1,613171.8244,4452801.917,4304756440,16722011
16,7,2,20,1,1,612766.4056,4452803.56,4304756440,16722011
16,7,2,20,1,1,612360.484,4452799.837,4304756440,16722011
16,7,2,20,1,1,611954.5623,4452796.113,4304756440,16722011
16,7,2,20,1,1,611954.5623,4452796.113,4304756440,16722011
16,7,2,20,1,1,611959.2005,4452395.508,4304756440,16722011
16,7,2,20,1,1,611963.8386,4451994.902,4304756440,16722011
16,7,2,20,1,1,611966.3768,4451588.743,4304756440,16722011
16,7,2,20,1,1,611970.1139,4451196.672,4304756440,16722011
16,7,2,20,1,1,611970.1139,4451196.669,4304756440,16722011
16,7,2,20,1,1,612376.8337,4451202.174,4304756440,16722011
16,7,2,20,1,1,612783.5536,4451207.68,4304756440,16722011
16,7,2,20,1,1,613189.8679,4451213.417,4304756440,16722011
16,7,2,20,1,1,613596.1822,4451219.153,4304756440,16722011
16,7,2,20,1,1,613596.1822,4451219.153,4304756440,16722011
16,7,2,20,1,1,613590.8228,4451619.946,4304756440,16722011
16,7,2,20,1,1,613585.4634,4452020.739,4304756440,16722011
16,7,2,20,1,1,613581.3533,4452410.506,4304756440,16722011
16,7,2,20,1,1,613577.2432,4452800.274,4304756440,16722011
16,7,2,20,1,1,613577.2432,4452800.274,4304756440,16722011
16,7,2,20,1,1,613171.8244,4452801.917,4304756440,16722011
16,7,2,20,1,1,612766.4056,4452803.56,4304756440,16722011
16,7,2,20,1,1,612360.484,4452799.837,4304756440,16722011
16,7,2,20,1,1,611954.5623,4452796.113,4304756440,16722011
16,7,2,20,1,1,611954.5623,4452796.113,4304756440,16722011
16,7,2,20,1,1,611959.2005,4452395.508,4304756440,16722011
16,7,2,20,1,1,611963.8386,4451994.902,4304756440,16722011
16,7,2,20,1,1,611966.3768,4451588.743,4304756440,16722011
16,7,2,20,1,1,611970.1139,4451196.672,4304756440,16722011
16,7,2,20,1,1,611970.1139,4451196.669,4304756645,16722011
16,7,2,20,1,1,612376.8337,4451202.174,4304756645,16722011
16,7,2,20,1,1,612783.5536,4451207.68,4304756645,16722011
16,7,2,20,1,1,613189.8679,4451213.417,4304756645,16722011
16,7,2,20,1,1,613596.1822,4451219.153,4304756645,16722011
16,7,2,20,1,1,613596.1822,4451219.153,4304756645,16722011
16,7,2,20,1,1,613590.8228,4451619.946,4304756645,16722011
16,7,2,20,1,1,613585.4634,4452020.739,4304756645,16722011
16,7,2,20,1,1,613581.3533,4452410.506,4304756645,16722011
16,7,2,20,1,1,613577.2432,4452800.274,4304756645,16722011
16,7,2,20,1,1,613577.2432,4452800.274,4304756645,16722011
16,7,2,20,1,1,613171.8244,4452801.917,4304756645,16722011
16,7,2,20,1,1,612766.4056,4452803.56,4304756645,16722011
16,7,2,20,1,1,612360.484,4452799.837,4304756645,16722011
16,7,2,20,1,1,611954.5623,4452796.113,4304756645,16722011
16,7,2,20,1,1,611954.5623,4452796.113,4304756645,16722011
16,7,2,20,1,1,611959.2005,4452395.508,4304756645,16722011
16,7,2,20,1,1,611963.8386,4451994.902,4304756645,16722011
16,7,2,20,1,1,611966.3768,4451588.743,4304756645,16722011
16,7,2,20,1,1,611970.1139,4451196.672,4304756645,16722011
31,2,2,2,2,2,571255.644,4456728.09,43013536260,3122222
31,2,2,2,2,2,571632.1975,4456724.126,43013536260,3122222
31,2,2,2,2,2,572034.8362,4456719.881,43013536260,3122222
31,2,2,2,2,2,572437.4749,4456715.635,43013536260,3122222
31,2,2,2,2,2,572840.1137,4456711.389,43013536260,3122222
31,2,2,2,2,2,572840.1137,4456711.389,43013536260,3122222
31,2,2,2,2,2,572840.1137,4456711.389,43013536260,3122222
31,2,2,2,2,2,572851.7964,4457505.84,43013536260,3122222
31,2,2,2,2,2,572863.5741,4458318.535,43013536260,3122222
31,2,2,2,2,2,572863.5741,4458318.535,43013536260,3122222
31,2,2,2,2,2,572863.5741,4458318.535,43013536260,3122222
31,2,2,2,2,2,572863.5741,4458318.535,43013536260,3122222
31,2,2,2,2,2,572863.5741,4458318.535,43013536260,3122222
31,2,2,2,2,2,571280.0693,4458336.768,43013536260,3122222
31,2,2,2,2,2,571280.0693,4458336.768,43013536260,3122222
31,2,2,2,2,2,571280.0693,4458336.768,43013536260,3122222
31,2,2,2,2,2,571280.0693,4458336.768,43013536260,3122222
31,2,2,2,2,2,571268.534,4457533.539,43013536260,3122222
31,2,2,2,2,2,571255.7521,4456728.09,43013536260,3122222
31,2,2,2,2,2,571255.7521,4456728.09,43013536260,3122222
31,2,2,2,2,2,571255.644,4456728.09,43013536260,3122222
31,2,2,2,2,2,571632.1975,4456724.126,43013536260,3122222
31,2,2,2,2,2,572034.8362,4456719.881,43013536260,3122222
31,2,2,2,2,2,572437.4749,4456715.635,43013536260,3122222
31,2,2,2,2,2,572840.1137,4456711.389,43013536260,3122222
31,2,2,2,2,2,572840.1137,4456711.389,43013536260,3122222
31,2,2,2,2,2,572840.1137,4456711.389,43013536260,3122222
31,2,2,2,2,2,572851.7964,4457505.84,43013536260,3122222
31,2,2,2,2,2,572863.5741,4458318.535,43013536260,3122222
31,2,2,2,2,2,572863.5741,4458318.535,43013536260,3122222
31,2,2,2,2,2,572863.5741,4458318.535,43013536260,3122222
31,2,2,2,2,2,572863.5741,4458318.535,43013536260,3122222
31,2,2,2,2,2,572863.5741,4458318.535,43013536260,3122222
31,2,2,2,2,2,571280.0693,4458336.768,43013536260,3122222
31,2,2,2,2,2,571280.0693,4458336.768,43013536260,3122222
31,2,2,2,2,2,571280.0693,4458336.768,43013536260,3122222
31,2,2,2,2,2,571280.0693,4458336.768,43013536260,3122222
31,2,2,2,2,2,571268.534,4457533.539,43013536260,3122222
31,2,2,2,2,2,571255.7521,4456728.09,43013536260,3122222
31,2,2,2,2,2,571255.7521,4456728.09,43013536260,3122222
31,2,2,2,2,2,571254.7219,4456728.299,4304756645,3122222
31,2,2,2,2,2,571631.2816,4456723.811,4304756645,3122222
31,2,2,2,2,2,572034.1589,4456719.002,4304756645,3122222
31,2,2,2,2,2,572436.6918,4456714.195,4304756645,3122222
31,2,2,2,2,2,572839.2246,4456709.388,4304756645,3122222
31,2,2,2,2,2,572839.2246,4456709.388,4304756645,3122222
31,2,2,2,2,2,572845.567,4457106.622,4304756645,3122222
31,2,2,2,2,2,572851.9093,4457503.855,4304756645,3122222
31,2,2,2,2,2,572858.3637,4457910.207,4304756645,3122222
31,2,2,2,2,2,572864.8181,4458316.56,4304756645,3122222
31,2,2,2,2,2,572864.8181,4458316.56,4304756645,3122222
31,2,2,2,2,2,572468.9342,4458321.669,4304756645,3122222
31,2,2,2,2,2,572073.0503,4458326.779,4304756645,3122222
31,2,2,2,2,2,571677.1663,4458331.888,4304756645,3122222
31,2,2,2,2,2,571281.2824,4458336.998,4304756645,3122222
31,2,2,2,2,2,571281.2824,4458336.998,4304756645,3122222
31,2,2,2,2,2,571274.9557,4457935.377,4304756645,3122222
31,2,2,2,2,2,571268.629,4457533.757,4304756645,3122222
31,2,2,2,2,2,571261.6775,4457131.027,4304756645,3122222
31,2,2,2,2,2,571254.7259,4456728.297,4304756645,3122222
8,3,2,1,1,2,592198.2756,4453787.416,43047567110,832112
8,3,2,1,1,2,592198.2756,4453787.416,43047567110,832112
8,3,2,1,1,2,592999.7274,4453784.723,43047567110,832112
8,3,2,1,1,2,593803.9963,4453782.243,43047567110,832112
8,3,2,1,1,2,593803.9963,4453782.243,43047567110,832112
8,3,2,1,1,2,593803.9963,4453782.243,43047567110,832112
8,3,2,1,1,2,593803.9963,4453782.243,43047567110,832112
8,3,2,1,1,2,593803.4028,4454587.61,43047567110,832112
8,3,2,1,1,2,593802.7481,4455391.474,43047567110,832112
8,3,2,1,1,2,593802.7481,4455391.474,43047567110,832112
8,3,2,1,1,2,593802.7481,4455391.474,43047567110,832112
8,3,2,1,1,2,593802.7481,4455391.474,43047567110,832112
8,3,2,1,1,2,593001.1541,4455393.514,43047567110,832112
8,3,2,1,1,2,592199.6303,4455395.581,43047567110,832112
8,3,2,1,1,2,592199.6303,4455395.581,43047567110,832112
8,3,2,1,1,2,592199.6303,4455395.581,43047567110,832112
8,3,2,1,1,2,592199.6303,4455395.581,43047567110,832112
8,3,2,1,1,2,592198.4835,4454590.959,43047567110,832112
8,3,2,1,1,2,592198.277,4453787.418,43047567110,832112
8,3,2,1,1,2,592198.277,4453787.418,43047567110,832112
8,3,2,1,1,2,592198.2756,4453787.416,43047567110,832112
8,3,2,1,1,2,592198.2756,4453787.416,43047567110,832112
8,3,2,1,1,2,592999.7274,4453784.723,43047567110,832112
8,3,2,1,1,2,593803.9963,4453782.243,43047567110,832112
8,3,2,1,1,2,593803.9963,4453782.243,43047567110,832112
8,3,2,1,1,2,593803.9963,4453782.243,43047567110,832112
8,3,2,1,1,2,593803.9963,4453782.243,43047567110,832112
8,3,2,1,1,2,593803.4028,4454587.61,43047567110,832112
8,3,2,1,1,2,593802.7481,4455391.474,43047567110,832112
8,3,2,1,1,2,593802.7481,4455391.474,43047567110,832112
8,3,2,1,1,2,593802.7481,4455391.474,43047567110,832112
8,3,2,1,1,2,593802.7481,4455391.474,43047567110,832112
8,3,2,1,1,2,593001.1541,4455393.514,43047567110,832112
8,3,2,1,1,2,592199.6303,4455395.581,43047567110,832112
8,3,2,1,1,2,592199.6303,4455395.581,43047567110,832112
8,3,2,1,1,2,592199.6303,4455395.581,43047567110,832112
8,3,2,1,1,2,592199.6303,4455395.581,43047567110,832112
8,3,2,1,1,2,592198.4835,4454590.959,43047567110,832112
8,3,2,1,1,2,592198.277,4453787.418,43047567110,832112
8,3,2,1,1,2,592198.277,4453787.418,43047567110,832112
8,3,2,1,1,2,592198.283,4453787.416,4304756645,832112
8,3,2,1,1,2,592198.283,4453787.416,4304756645,832112
8,3,2,1,1,2,593000.0122,4453784.722,4304756645,832112
8,3,2,1,1,2,593804.5432,4453782.237,4304756645,832112
8,3,2,1,1,2,593804.5432,4453782.237,4304756645,832112
8,3,2,1,1,2,593804.5432,4453782.237,4304756645,832112
8,3,2,1,1,2,593804.5432,4453782.237,4304756645,832112
8,3,2,1,1,2,593803.9456,4454587.918,4304756645,832112
8,3,2,1,1,2,593803.3218,4455392.035,4304756645,832112
8,3,2,1,1,2,593803.3218,4455392.035,4304756645,832112
8,3,2,1,1,2,593803.3218,4455392.035,4304756645,832112
8,3,2,1,1,2,593803.3218,4455392.035,4304756645,832112
8,3,2,1,1,2,593001.4566,4455394.08,4304756645,832112
8,3,2,1,1,2,592199.631,4455396.121,4304756645,832112
8,3,2,1,1,2,592199.631,4455396.121,4304756645,832112
8,3,2,1,1,2,592199.631,4455396.121,4304756645,832112
8,3,2,1,1,2,592199.631,4455396.121,4304756645,832112
8,3,2,1,1,2,592198.3861,4454591.188,4304756645,832112
8,3,2,1,1,2,592198.2809,4453787.412,4304756645,832112
8,3,2,1,1,2,592198.2809,4453787.412,4304756645,832112
17,3,2,2,2,2,572913.6014,4451952.298,4304756645,1732222
17,3,2,2,2,2,573328.7463,4451946.287,4304756645,1732222
17,3,2,2,2,2,573743.8912,4451940.277,4304756645,1732222
17,3,2,2,2,2,574159.0361,4451934.267,4304756645,1732222
17,3,2,2,2,2,574561.2578,4451937.59,4304756645,1732222
17,3,2,2,2,2,574561.2578,4451937.59,4304756645,1732222
17,3,2,2,2,2,574548.8048,4452339.811,4304756645,1732222
17,3,2,2,2,2,574536.3519,4452742.032,4304756645,1732222
17,3,2,2,2,2,574523.6117,4453145.191,4304756645,1732222
17,3,2,2,2,2,574510.8715,4453548.35,4304756645,1732222
17,3,2,2,2,2,574510.8715,4453548.35,4304756645,1732222
17,3,2,2,2,2,574108.6674,4453547.531,4304756645,1732222
17,3,2,2,2,2,573706.4633,4453546.712,4304756645,1732222
17,3,2,2,2,2,573304.2592,4453545.893,4304756645,1732222
17,3,2,2,2,2,572902.0551,4453545.074,4304756645,1732222
17,3,2,2,2,2,572902.0551,4453545.074,4304756645,1732222
17,3,2,2,2,2,572902.0979,4453143.646,4304756645,1732222
17,3,2,2,2,2,572900.803,4452735.865,4304756645,1732222
17,3,2,2,2,2,572907.2025,4452343.625,4304756645,1732222
17,3,2,2,2,2,572913.6021,4451951.384,4304756645,1732222
20,2,2,1,1,2,592127.2926,4460257.781,43047560290,2022112
20,2,2,1,1,2,592127.2926,4460257.781,43047560290,2022112
20,2,2,1,1,2,592923.0178,4460240.26,43047560290,2022112
20,2,2,1,1,2,593727.5757,4460221.022,43047560290,2022112
20,2,2,1,1,2,593727.5757,4460221.022,43047560290,2022112
20,2,2,1,1,2,593727.5757,4460221.022,43047560290,2022112
20,2,2,1,1,2,593727.5757,4460221.022,43047560290,2022112
20,2,2,1,1,2,593746.8667,4461015.722,43047560290,2022112
20,2,2,1,1,2,593755.0689,4461418.675,43047560290,2022112
20,2,2,1,1,2,593763.2255,4461819.386,43047560290,2022112
20,2,2,1,1,2,593763.2255,4461819.386,43047560290,2022112
20,2,2,1,1,2,593355.456,4461831.635,43047560290,2022112
20,2,2,1,1,2,592956.5003,4461843.619,43047560290,2022112
20,2,2,1,1,2,592151.3319,4461867.804,43047560290,2022112
20,2,2,1,1,2,592151.3319,4461867.804,43047560290,2022112
20,2,2,1,1,2,592151.3319,4461867.804,43047560290,2022112
20,2,2,1,1,2,592145.0985,4461465.416,43047560290,2022112
20,2,2,1,1,2,592137.9778,4461062.174,43047560290,2022112
20,2,2,1,1,2,592132.6507,4460659.266,43047560290,2022112
20,2,2,1,1,2,592127.2937,4460257.78,43047560290,2022112
20,2,2,1,1,2,592127.2926,4460257.781,43047560290,2022112
20,2,2,1,1,2,592127.2926,4460257.781,43047560290,2022112
20,2,2,1,1,2,592923.0178,4460240.26,43047560290,2022112
20,2,2,1,1,2,593727.5757,4460221.022,43047560290,2022112
20,2,2,1,1,2,593727.5757,4460221.022,43047560290,2022112
20,2,2,1,1,2,593727.5757,4460221.022,43047560290,2022112
20,2,2,1,1,2,593727.5757,4460221.022,43047560290,2022112
20,2,2,1,1,2,593746.8667,4461015.722,43047560290,2022112
20,2,2,1,1,2,593755.0689,4461418.675,43047560290,2022112
20,2,2,1,1,2,593763.2255,4461819.386,43047560290,2022112
20,2,2,1,1,2,593763.2255,4461819.386,43047560290,2022112
20,2,2,1,1,2,593355.456,4461831.635,43047560290,2022112
20,2,2,1,1,2,592956.5003,4461843.619,43047560290,2022112
20,2,2,1,1,2,592151.3319,4461867.804,43047560290,2022112
20,2,2,1,1,2,592151.3319,4461867.804,43047560290,2022112
20,2,2,1,1,2,592151.3319,4461867.804,43047560290,2022112
20,2,2,1,1,2,592145.0985,4461465.416,43047560290,2022112
20,2,2,1,1,2,592137.9778,4461062.174,43047560290,2022112
20,2,2,1,1,2,592132.6507,4460659.266,43047560290,2022112
20,2,2,1,1,2,592127.2937,4460257.78,43047560290,2022112
20,2,2,1,1,2,592127.2926,4460257.781,4304756645,2022112
20,2,2,1,1,2,592525.1552,4460249.02,4304756645,2022112
20,2,2,1,1,2,592923.0178,4460240.26,4304756645,2022112
20,2,2,1,1,2,593325.2968,4460230.641,4304756645,2022112
20,2,2,1,1,2,593727.5757,4460221.022,4304756645,2022112
20,2,2,1,1,2,593727.5757,4460221.022,4304756645,2022112
20,2,2,1,1,2,593737.2212,4460618.372,4304756645,2022112
20,2,2,1,1,2,593746.8667,4461015.722,4304756645,2022112
20,2,2,1,1,2,593755.0689,4461418.675,4304756645,2022112
20,2,2,1,1,2,593763.2255,4461819.386,4304756645,2022112
20,2,2,1,1,2,593763.2255,4461819.386,4304756645,2022112
20,2,2,1,1,2,593355.456,4461831.635,4304756645,2022112
20,2,2,1,1,2,592956.5003,4461843.619,4304756645,2022112
20,2,2,1,1,2,592553.9161,4461855.712,4304756645,2022112
20,2,2,1,1,2,592151.3319,4461867.804,4304756645,2022112
20,2,2,1,1,2,592151.3319,4461867.804,4304756645,2022112
20,2,2,1,1,2,592145.0985,4461465.416,4304756645,2022112
20,2,2,1,1,2,592137.9778,4461062.174,4304756645,2022112
20,2,2,1,1,2,592132.6507,4460659.266,4304756645,2022112
20,2,2,1,1,2,592127.2937,4460257.78,4304756645,2022112
25,3,2,1,2,2,588988.9977,4448950.297,43047562760,2532122
25,3,2,1,2,2,589390.4661,4448941.637,43047562760,2532122
25,3,2,1,2,2,589791.9345,4448932.976,43047562760,2532122
25,3,2,1,2,2,590193.4029,4448924.315,43047562760,2532122
25,3,2,1,2,2,590594.8713,4448915.654,43047562760,2532122
25,3,2,1,2,2,590594.8713,4448915.654,43047562760,2532122
25,3,2,1,2,2,590594.8713,4448915.654,43047562760,2532122
25,3,2,1,2,2,590612.7158,4449719.866,43047562760,2532122
25,3,2,1,2,2,590632.9209,4450523.476,43047562760,2532122
25,3,2,1,2,2,590632.9209,4450523.476,43047562760,2532122
25,3,2,1,2,2,590632.9209,4450523.476,43047562760,2532122
25,3,2,1,2,2,590632.9209,4450523.476,43047562760,2532122
25,3,2,1,2,2,589824.3972,4450541.146,43047562760,2532122
25,3,2,1,2,2,589015.9751,4450558.437,43047562760,2532122
25,3,2,1,2,2,589015.9751,4450558.437,43047562760,2532122
25,3,2,1,2,2,589015.9751,4450558.437,43047562760,2532122
25,3,2,1,2,2,589015.9751,4450558.437,43047562760,2532122
25,3,2,1,2,2,589000.3752,4449753.505,43047562760,2532122
25,3,2,1,2,2,588994.4559,4449351.907,43047562760,2532122
25,3,2,1,2,2,588988.4198,4448950.311,43047562760,2532122
25,3,2,1,2,2,588987.6018,4448894.777,43047562600,2532122
25,3,2,1,2,2,589389.0702,4448886.116,43047562600,2532122
25,3,2,1,2,2,589790.5386,4448877.456,43047562600,2532122
25,3,2,1,2,2,590192.007,4448868.795,43047562600,2532122
25,3,2,1,2,2,590593.4754,4448860.134,43047562600,2532122
25,3,2,1,2,2,590593.4754,4448860.134,43047562600,2532122
25,3,2,1,2,2,590593.4754,4448860.134,43047562600,2532122
25,3,2,1,2,2,590611.3198,4449664.346,43047562600,2532122
25,3,2,1,2,2,590632.9209,4450523.476,43047562600,2532122
25,3,2,1,2,2,590632.9209,4450523.476,43047562600,2532122
25,3,2,1,2,2,590632.9209,4450523.476,43047562600,2532122
25,3,2,1,2,2,590632.9209,4450523.476,43047562600,2532122
25,3,2,1,2,2,589824.3972,4450541.146,43047562600,2532122
25,3,2,1,2,2,589015.9751,4450558.437,43047562600,2532122
25,3,2,1,2,2,589015.9751,4450558.437,43047562600,2532122
25,3,2,1,2,2,589015.9751,4450558.437,43047562600,2532122
25,3,2,1,2,2,589015.9751,4450558.437,43047562600,2532122
25,3,2,1,2,2,589000.3752,4449753.505,43047562600,2532122
25,3,2,1,2,2,588994.4559,4449351.907,43047562600,2532122
